archive_url,rt_url
https://archive.org/details/roosterteeth-49146,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-11
https://archive.org/details/roosterteeth-49212,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-stinky-dragon-63-5
https://archive.org/details/roosterteeth-49145,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-10
https://archive.org/details/roosterteeth-49153,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-63
https://archive.org/details/roosterteeth-49144,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-9
https://archive.org/details/roosterteeth-49093,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-62
https://archive.org/details/roosterteeth-48959,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-8
https://archive.org/details/roosterteeth-49035,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-61
https://archive.org/details/roosterteeth-48958,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-7
https://archive.org/details/roosterteeth-48985,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-60
https://archive.org/details/roosterteeth-48957,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-6
https://archive.org/details/roosterteeth-48920,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-59
https://archive.org/details/roosterteeth-48894,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-5
https://archive.org/details/roosterteeth-48859,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-58
https://archive.org/details/roosterteeth-48821,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-4
https://archive.org/details/roosterteeth-48788,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-57
https://archive.org/details/roosterteeth-48784,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-3
https://archive.org/details/roosterteeth-48724,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-7-12
https://archive.org/details/roosterteeth-48688,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-ep-2
https://archive.org/details/roosterteeth-48651,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-episode-56
https://archive.org/details/roosterteeth-48654,https://roosterteeth.com/watch/rwby-ice-queendom-ep-1
https://archive.org/details/roosterteeth-1493-bonus,https://roosterteeth.com/watch/rwby-rwby-9-clip
https://archive.org/details/roosterteeth-1492-bonus,https://roosterteeth.com/watch/rwby-rwby-9-teaser
https://archive.org/details/roosterteeth-48566,https://roosterteeth.com/watch/talk-crwby-to-me-season-2-ice-queendom-special
https://archive.org/details/roosterteeth-48592,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-55
https://archive.org/details/roosterteeth-48504,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-armageddon-ep-54-into-the-melding-pot
https://archive.org/details/roosterteeth-48439,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-stinky-dragon-53
https://archive.org/details/roosterteeth-48371,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-52-5
https://archive.org/details/roosterteeth-48279,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-52
https://archive.org/details/roosterteeth-48238,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-51
https://archive.org/details/roosterteeth-48167,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-50
https://archive.org/details/roosterteeth-48100,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-ep-49
https://archive.org/details/roosterteeth-48036,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-48
https://archive.org/details/roosterteeth-47976,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-47
https://archive.org/details/roosterteeth-47916,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-46
https://archive.org/details/roosterteeth-1487-bonus,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-stinky-dragon-side-quests-honey-heist-2022
https://archive.org/details/roosterteeth-47862,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-45
https://archive.org/details/roosterteeth-47797,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-stinky-dragon-44
https://archive.org/details/roosterteeth-47731,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-stink-dragon-43
https://archive.org/details/roosterteeth-47608,https://roosterteeth.com/watch/gen-lock-season-2-5
https://archive.org/details/roosterteeth-47601,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-42
https://archive.org/details/roosterteeth-47540,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-2022-41
